Ligand,Target,Binding Energy,Unbound Energy,Date Created,Info
ZINC00898052_54,promutation,-7.12,0.0,2019.04.25 16:23:58,Autodock 4.2
ZINC00898126_1307,promutation,-7.82,0.12,2019.04.25 16:24:02,Autodock 4.2
ZINC00898438,promutation,-7.68,-0.08,2019.04.25 16:24:08,Autodock 4.2
ZINC00898438_1309,promutation,-8.09,-0.2,2019.04.25 16:24:12,Autodock 4.2
ZINC00898659,promutation,-7.47,-0.29,2019.04.25 16:24:16,Autodock 4.2
ZINC00898659_1310,promutation,-7.28,-0.29,2019.04.25 16:24:21,Autodock 4.2
ZINC00899053_1304,promutation,-7.77,-0.7,2019.04.25 16:24:28,Autodock 4.2
ZINC00899863_747,promutation,-6.88,-0.1,2019.04.25 16:24:32,Autodock 4.2
ZINC00900182_507,promutation,-6.6,0.11,2019.04.25 16:24:39,Autodock 4.2
ZINC00900216,promutation,-5.69,-0.23,2019.04.25 16:24:43,Autodock 4.2
ZINC00900237_508,promutation,-7.45,0.16,2019.04.25 16:24:50,Autodock 4.2
ZINC01390924,promutation,-6.86,-0.17,2019.04.25 16:24:58,Autodock 4.2
ZINC01390924_468,promutation,-6.64,0.21,2019.04.25 16:25:05,Autodock 4.2
ZINC01559986_506,promutation,-7.03,-0.53,2019.04.25 16:25:10,Autodock 4.2
ZINC01575538_66,promutation,-6.34,-1.01,2019.04.25 16:25:14,Autodock 4.2
ZINC01587602_56,promutation,-5.78,-0.29,2019.04.25 16:25:29,Autodock 4.2
ZINC01627642_51,promutation,-8.21,-0.37,2019.04.25 16:25:33,Autodock 4.2
ZINC01628282_355,promutation,-6.72,-0.42,2019.04.25 16:25:38,Autodock 4.2
ZINC01639669_1212,promutation,-6.15,-0.17,2019.04.25 16:25:43,Autodock 4.2
ZINC01668228_481,promutation,-6.69,-0.09,2019.04.25 16:25:47,Autodock 4.2
ZINC01704333_616,promutation,-7.6,-0.42,2019.04.25 16:25:51,Autodock 4.2
ZINC01705987_68,promutation,-6.39,-0.22,2019.04.25 16:25:55,Autodock 4.2
ZINC01760775_96,promutation,-6.63,-0.39,2019.04.25 16:25:58,Autodock 4.2
ZINC01845692_615,promutation,-6.67,-0.11,2019.04.25 16:26:03,Autodock 4.2
ZINC01870371_947,promutation,-6.43,-0.21,2019.04.25 16:26:07,Autodock 4.2
ZINC02004334_639,promutation,-6.19,-1.25,2019.04.25 16:26:10,Autodock 4.2
ZINC02008857_416,promutation,-9.04,-0.35,2019.04.25 16:26:16,Autodock 4.2
ZINC02149675_1279,promutation,-7.95,-0.79,2019.04.25 16:26:20,Autodock 4.2
ZINC02548959_1038,promutation,-7.78,-0.19,2019.04.25 16:26:28,Autodock 4.2
ZINC02556716_1362,promutation,-7.34,-0.53,2019.04.25 16:26:32,Autodock 4.2
ZINC02560557_1333,promutation,-5.72,-0.05,2019.04.25 16:26:36,Autodock 4.2
ZINC02561268_1344,promutation,-6.66,-1.01,2019.04.25 16:26:41,Autodock 4.2
ZINC02569741_1338,promutation,-7.39,-0.46,2019.04.25 16:26:45,Autodock 4.2
ZINC03201463_1171,promutation,-6.31,-1.16,2019.04.25 16:26:50,Autodock 4.2
ZINC03581770,promutation,-8.76,-0.31,2019.04.25 16:26:54,Autodock 4.2
ZINC03581770_653,promutation,-8.96,-0.04,2019.04.25 16:26:58,Autodock 4.2
ZINC03872132_122,promutation,-7.61,1.3,2019.04.25 16:27:02,Autodock 4.2
ZINC04042308_779,promutation,-7.05,-0.38,2019.04.25 16:27:08,Autodock 4.2
ZINC04073963_644,promutation,-9.32,0.0,2019.04.25 16:27:13,Autodock 4.2
ZINC04098599_482,promutation,-6.61,-0.33,2019.04.25 16:27:17,Autodock 4.2
ZINC04104685_246,promutation,-6.36,-0.31,2019.04.25 16:27:25,Autodock 4.2
ZINC04104790_290,promutation,-7.04,-0.57,2019.04.25 16:27:40,Autodock 4.2
ZINC04104813_1289,promutation,-7.33,0.28,2019.04.25 16:27:56,Autodock 4.2
ZINC04104922_1177,promutation,-6.67,0.0,2019.04.25 16:28:16,Autodock 4.2
ZINC04492887_647,promutation,-8.07,-0.53,2019.04.25 16:28:20,Autodock 4.2
ZINC04492889_469,promutation,-7.07,-0.53,2019.04.25 16:28:26,Autodock 4.2
ZINC04610555_55,promutation,-8.96,0.0,2019.04.25 16:28:30,Autodock 4.2
ZINC04762374_64,promutation,-6.62,-1.3,2019.04.25 16:28:35,Autodock 4.2
ZINC04762377_65,promutation,-6.42,-1.12,2019.04.25 16:28:41,Autodock 4.2
ZINC05037440_629,promutation,-5.87,0.0,2019.04.25 16:28:45,Autodock 4.2
ZINC05158373_1387,promutation,-6.94,0.05,2019.04.25 16:28:50,Autodock 4.2
