Ligand,Target,Binding Energy,Unbound Energy,Date Created,Info
ZINC03881456_1092,promutation,-7.07,-0.18,2019.04.25 14:56:57,Autodock 4.2
ZINC04097409_108,promutation,-4.86,-0.21,2019.04.25 14:57:02,Autodock 4.2
ZINC04098252_244,promutation,-7.43,-0.24,2019.04.25 14:57:06,Autodock 4.2
ZINC04098249_243,promutation,-7.13,-0.22,2019.04.25 14:57:11,Autodock 4.2
ZINC04098719_314,promutation,-8.9,-0.25,2019.04.25 14:57:16,Autodock 4.2
ZINC04098740_321,promutation,-6.92,-0.46,2019.04.25 14:57:21,Autodock 4.2
ZINC04252553_73,promutation,-7.06,0.02,2019.04.25 14:57:26,Autodock 4.2
ZINC04252570_1376,promutation,-6.88,-0.25,2019.04.25 14:57:30,Autodock 4.2
ZINC04492895_272,promutation,-5.48,-0.3,2019.04.25 14:57:36,Autodock 4.2
ZINC04521773_1072,promutation,-5.76,-0.13,2019.04.25 14:57:40,Autodock 4.2
ZINC05114503,promutation,-8.47,0.35,2019.04.25 14:57:44,Autodock 4.2
ZINC05158345_1367,promutation,-6.18,-0.12,2019.04.25 14:57:48,Autodock 4.2
ZINC05732241,promutation,-7.6,-1.12,2019.04.25 14:57:52,Autodock 4.2
ZINC05732241_850,promutation,-7.79,-0.7,2019.04.25 14:57:56,Autodock 4.2
ZINC05732268,promutation,-6.9,-1.15,2019.04.25 14:58:02,Autodock 4.2
ZINC05732268_833,promutation,-7.6,-0.76,2019.04.25 14:58:07,Autodock 4.2
ZINC05733766_1216,promutation,-6.39,-0.81,2019.04.25 14:58:12,Autodock 4.2
ZINC05765036,promutation,-6.56,0.02,2019.04.25 14:58:18,Autodock 4.2
ZINC05765036_980,promutation,-6.55,0.02,2019.04.25 14:58:23,Autodock 4.2
ZINC05998555_937,promutation,-7.4,-0.42,2019.04.25 14:58:28,Autodock 4.2
ZINC05998556_988,promutation,-7.18,-0.94,2019.04.25 14:58:33,Autodock 4.2
ZINC05998602_46,promutation,-6.96,-1.19,2019.04.25 14:58:38,Autodock 4.2
ZINC05998943_107,promutation,-6.89,-0.24,2019.04.25 14:58:43,Autodock 4.2
ZINC05998961_1046,promutation,-7.32,-1.1,2019.04.25 14:58:49,Autodock 4.2
ZINC05999148_1272,promutation,-6.78,-1.28,2019.04.25 14:58:53,Autodock 4.2
ZINC05999205_757,promutation,-6.89,-0.29,2019.04.25 14:58:58,Autodock 4.2
ZINC06018481_3,promutation,-8.01,-0.95,2019.04.25 14:59:03,Autodock 4.2
ZINC06018627_1007,promutation,-8.41,0.03,2019.04.25 14:59:08,Autodock 4.2
ZINC06018688_1350,promutation,-6.7,-1.16,2019.04.25 14:59:12,Autodock 4.2
ZINC06018750_1365,promutation,-7.1,-0.3,2019.04.25 14:59:20,Autodock 4.2
ZINC06041767_101,promutation,-7.73,-1.1,2019.04.25 14:59:24,Autodock 4.2
ZINC06071994_649,promutation,-6.88,-0.1,2019.04.25 14:59:40,Autodock 4.2
ZINC06093906_49,promutation,-8.66,0.04,2019.04.25 14:59:46,Autodock 4.2
ZINC06411540_914,promutation,-6.79,-1.1,2019.04.25 14:59:54,Autodock 4.2
ZINC06483531_56,promutation,-6.94,-0.93,2019.04.25 14:59:58,Autodock 4.2
ZINC06483532_57,promutation,-6.95,-1.17,2019.04.25 15:00:04,Autodock 4.2
ZINC06483567_66,promutation,-6.81,-0.3,2019.04.25 15:00:10,Autodock 4.2
ZINC06524916_1077,promutation,-7.41,0.04,2019.04.25 15:00:19,Autodock 4.2
ZINC10215935_965,promutation,-7.51,-0.13,2019.04.25 15:00:23,Autodock 4.2
ZINC12405252_261,promutation,-4.64,-0.33,2019.04.25 15:00:34,Autodock 4.2
ZINC12462557_552,promutation,-6.3,0.0,2019.04.25 15:00:50,Autodock 4.2
ZINC12496083_531,promutation,-6.61,-0.06,2019.04.25 15:00:54,Autodock 4.2
ZINC13305463_848,promutation,-6.98,-0.32,2019.04.25 15:01:00,Autodock 4.2
ZINC13327407_263,promutation,-7.94,-0.24,2019.04.25 15:01:04,Autodock 4.2
ZINC13327491_278,promutation,-7.24,-0.94,2019.04.25 15:01:09,Autodock 4.2
ZINC13335299_846,promutation,-8.18,0.1,2019.04.25 15:01:13,Autodock 4.2
ZINC13341180_275,promutation,-7.37,-0.3,2019.04.25 15:01:18,Autodock 4.2
ZINC13341184_276,promutation,-7.26,-0.58,2019.04.25 15:01:22,Autodock 4.2
ZINC13378189_1047,promutation,-6.51,0.06,2019.04.25 15:01:26,Autodock 4.2
ZINC13378206_1051,promutation,-7.85,-0.17,2019.04.25 15:01:30,Autodock 4.2
ZINC13381386_268,promutation,-6.87,-0.17,2019.04.25 15:01:34,Autodock 4.2
ZINC13383325_490,promutation,-7.81,-0.17,2019.04.25 15:01:40,Autodock 4.2
ZINC13383333_497,promutation,-7.06,-0.17,2019.04.25 15:01:45,Autodock 4.2
ZINC13459665_5,promutation,-8.5,-0.5,2019.04.25 15:01:53,Autodock 4.2
ZINC13462928_669,promutation,-9.1,-0.32,2019.04.25 15:01:56,Autodock 4.2
ZINC13480350_313,promutation,-8.68,-1.0,2019.04.25 15:02:01,Autodock 4.2
ZINC13482857,promutation,-8.39,0.02,2019.04.25 15:02:05,Autodock 4.2
ZINC13485961_1285,promutation,-7.59,-0.32,2019.04.25 15:02:08,Autodock 4.2
ZINC13523718_903,promutation,-5.25,-0.17,2019.04.25 15:02:13,Autodock 4.2
ZINC14417338_221,promutation,-8.13,-0.71,2019.04.25 15:02:17,Autodock 4.2
ZINC14438802,promutation,-5.25,-0.64,2019.04.25 15:02:21,Autodock 4.2
ZINC14445203_22,promutation,-7.0,-0.06,2019.04.25 15:02:26,Autodock 4.2
ZINC14445205_24,promutation,-7.66,0.11,2019.04.25 15:02:31,Autodock 4.2
ZINC14448321_542,promutation,-7.78,-0.81,2019.04.25 15:02:34,Autodock 4.2
ZINC14488385_812,promutation,-7.34,-0.57,2019.04.25 15:02:39,Autodock 4.2
ZINC14492390_1219,promutation,-7.84,-0.1,2019.04.25 15:02:44,Autodock 4.2
ZINC14504352_1417,promutation,-6.62,-0.57,2019.04.25 15:02:49,Autodock 4.2
