Ligand,Target,Binding Energy,Unbound Energy,Date Created,Info
ZINC95099544_440,promutation,-8.37,-0.46,2019.04.25 01:27:28,Autodock 4.2
ZINC95099548_442,promutation,-7.76,-0.71,2019.04.25 01:27:33,Autodock 4.2
ZINC95099549_443,promutation,-7.55,-0.47,2019.04.25 01:27:38,Autodock 4.2
ZINC95099623_493,promutation,-8.64,-0.51,2019.04.25 01:27:45,Autodock 4.2
ZINC95099624_494,promutation,-8.27,-0.48,2019.04.25 01:28:07,Autodock 4.2
ZINC95099625_495,promutation,-8.65,-0.52,2019.04.25 01:28:16,Autodock 4.2
ZINC95099626_496,promutation,-8.13,-0.21,2019.04.25 01:28:21,Autodock 4.2
ZINC95099627_497,promutation,-8.15,-0.05,2019.04.25 01:28:26,Autodock 4.2
ZINC95099628_498,promutation,-8.66,-0.35,2019.04.25 01:28:30,Autodock 4.2
ZINC95099629_499,promutation,-8.12,0.0,2019.04.25 01:28:36,Autodock 4.2
ZINC95099630_500,promutation,-6.7,-0.44,2019.04.25 01:28:42,Autodock 4.2
ZINC95099633_503,promutation,-8.47,0.98,2019.04.25 01:28:47,Autodock 4.2
ZINC95099634_504,promutation,-8.74,-0.16,2019.04.25 01:28:52,Autodock 4.2
ZINC95099652_522,promutation,-6.51,0.32,2019.04.25 01:28:57,Autodock 4.2
ZINC95099653_523,promutation,-7.11,0.18,2019.04.25 01:29:02,Autodock 4.2
ZINC95099654_524,promutation,-6.53,0.09,2019.04.25 01:29:07,Autodock 4.2
