Ligand,Target,Binding Energy,Unbound Energy,Date Created,Info
ZINC34006254_784,promutation,-6.87,-0.53,2019.04.24 15:03:04,Autodock 4.2
ZINC34268676_239,promutation,-4.84,-0.27,2019.04.24 15:03:13,Autodock 4.2
ZINC35941652_696,promutation,-9.42,-0.26,2019.04.24 15:03:35,Autodock 4.2
ZINC53296154_565,promutation,-6.97,-0.05,2019.04.24 15:03:51,Autodock 4.2
ZINC71791185_576,promutation,-5.11,-0.08,2019.04.24 15:03:56,Autodock 4.2
ZINC95485883_25,promutation,-7.26,-0.32,2019.04.24 15:04:01,Autodock 4.2
ZINC95485884_26,promutation,-7.93,-0.9,2019.04.24 15:04:06,Autodock 4.2
ZINC95485902_45,promutation,-6.67,-0.8,2019.04.24 15:04:11,Autodock 4.2
ZINC95485919_64,promutation,-7.15,0.03,2019.04.24 15:04:18,Autodock 4.2
ZINC95485920_65,promutation,-7.08,-0.73,2019.04.24 15:04:24,Autodock 4.2
ZINC95485945_91,promutation,-7.25,-0.26,2019.04.24 15:04:30,Autodock 4.2
ZINC95485949_96,promutation,-7.4,0.34,2019.04.24 15:04:35,Autodock 4.2
ZINC95485950_97,promutation,-7.01,-1.54,2019.04.24 15:04:40,Autodock 4.2
ZINC95485951_98,promutation,-7.83,0.07,2019.04.24 15:04:46,Autodock 4.2
ZINC95485952_99,promutation,-7.42,-0.55,2019.04.24 15:04:52,Autodock 4.2
ZINC95485953_100,promutation,-7.57,-0.31,2019.04.24 15:04:58,Autodock 4.2
ZINC95485957_104,promutation,-8.07,-0.57,2019.04.24 15:05:03,Autodock 4.2
ZINC95486004_153,promutation,-6.53,-0.66,2019.04.24 15:05:08,Autodock 4.2
ZINC95486013_162,promutation,-8.0,-0.4,2019.04.24 15:05:14,Autodock 4.2
ZINC95486014_163,promutation,-9.03,-0.98,2019.04.24 15:05:19,Autodock 4.2
ZINC95486024_174,promutation,-7.09,0.04,2019.04.24 15:05:24,Autodock 4.2
ZINC95486029_179,promutation,-6.05,-0.21,2019.04.24 15:05:30,Autodock 4.2
ZINC95486047_197,promutation,-6.4,-0.35,2019.04.24 15:05:35,Autodock 4.2
ZINC95486054_204,promutation,-7.93,0.03,2019.04.24 15:05:40,Autodock 4.2
ZINC95486056,promutation,-8.93,0.61,2019.04.24 15:05:46,Autodock 4.2
ZINC95486056_206,promutation,-8.4,-0.49,2019.04.24 15:05:52,Autodock 4.2
ZINC95486059_209,promutation,-7.35,-0.34,2019.04.24 15:05:58,Autodock 4.2
ZINC95486068_219,promutation,-9.01,-0.42,2019.04.24 15:06:03,Autodock 4.2
ZINC95486069_220,promutation,-7.46,0.32,2019.04.24 15:06:09,Autodock 4.2
ZINC95486095_247,promutation,-8.5,0.05,2019.04.24 15:06:14,Autodock 4.2
ZINC95486105_257,promutation,-6.1,-0.17,2019.04.24 15:06:22,Autodock 4.2
ZINC95486136_288,promutation,-6.73,-1.09,2019.04.24 15:06:30,Autodock 4.2
ZINC95486137_289,promutation,-8.17,-1.03,2019.04.24 15:06:40,Autodock 4.2
ZINC95486171_326,promutation,-7.3,-0.58,2019.04.24 15:06:50,Autodock 4.2
ZINC95486200_358,promutation,-5.85,-0.02,2019.04.24 15:06:58,Autodock 4.2
ZINC95486203_362,promutation,-8.16,-0.4,2019.04.24 15:07:04,Autodock 4.2
ZINC95486236_398,promutation,-9.38,-0.55,2019.04.24 15:07:11,Autodock 4.2
ZINC95486266_429,promutation,-6.96,-1.1,2019.04.24 15:07:17,Autodock 4.2
ZINC95486270_435,promutation,-6.89,1.0,2019.04.24 15:07:23,Autodock 4.2
ZINC95486272_438,promutation,-7.03,-1.58,2019.04.24 15:07:27,Autodock 4.2
ZINC95486273_439,promutation,-8.07,-0.41,2019.04.24 15:07:33,Autodock 4.2
ZINC95486274_440,promutation,-8.22,-0.58,2019.04.24 15:07:42,Autodock 4.2
ZINC95486280_446,promutation,-6.18,-0.32,2019.04.24 15:07:48,Autodock 4.2
ZINC95486281_447,promutation,-8.08,-1.14,2019.04.24 15:07:52,Autodock 4.2
ZINC95486293,promutation,-7.3,-0.75,2019.04.24 15:07:57,Autodock 4.2
ZINC95486293_460,promutation,-6.94,-0.75,2019.04.24 15:08:05,Autodock 4.2
ZINC95486294_461,promutation,-7.28,-0.72,2019.04.24 15:08:13,Autodock 4.2
ZINC95486295_462,promutation,-6.82,-0.67,2019.04.24 15:08:18,Autodock 4.2
ZINC95486296_463,promutation,-7.5,-0.7,2019.04.24 15:08:25,Autodock 4.2
ZINC95486297,promutation,-7.11,-0.69,2019.04.24 15:08:30,Autodock 4.2
ZINC95486297_464,promutation,-7.23,-0.58,2019.04.24 15:08:36,Autodock 4.2
ZINC95486300_468,promutation,-5.98,-0.19,2019.04.24 15:08:41,Autodock 4.2
ZINC95486308_477,promutation,-5.89,-0.32,2019.04.24 15:08:47,Autodock 4.2
ZINC95486323_492,promutation,-7.38,-1.08,2019.04.24 15:08:52,Autodock 4.2
ZINC95486324_493,promutation,-7.81,-1.1,2019.04.24 15:08:59,Autodock 4.2
ZINC95486325_494,promutation,-7.87,-0.7,2019.04.24 15:09:10,Autodock 4.2
ZINC95486326_495,promutation,-8.03,-1.22,2019.04.24 15:09:30,Autodock 4.2
ZINC95486327_496,promutation,-8.13,-1.21,2019.04.24 15:09:34,Autodock 4.2
ZINC95486328_497,promutation,-7.71,-0.75,2019.04.24 15:09:40,Autodock 4.2
ZINC95486329_498,promutation,-7.89,-0.76,2019.04.24 15:10:27,Autodock 4.2
ZINC95486343,promutation,-8.09,-1.14,2019.04.24 15:10:34,Autodock 4.2
ZINC95486343_512,promutation,-6.33,0.43,2019.04.24 15:10:39,Autodock 4.2
ZINC95486344,promutation,-7.51,-0.46,2019.04.24 15:10:45,Autodock 4.2
ZINC95486344_513,promutation,-7.67,-0.5,2019.04.24 15:10:51,Autodock 4.2
ZINC95486345,promutation,-5.57,-0.01,2019.04.24 15:10:57,Autodock 4.2
ZINC95486345_514,promutation,-6.35,-0.64,2019.04.24 15:11:02,Autodock 4.2
ZINC95486374_545,promutation,-8.47,0.04,2019.04.24 15:11:11,Autodock 4.2
