Ligand,Target,Binding Energy,Unbound Energy,Date Created,Info
ZINC36337239_75,promutation,-5.74,-0.23,2019.04.25 16:09:40,Autodock 4.2
ZINC36430567_4,promutation,-7.75,-0.42,2019.04.25 16:09:45,Autodock 4.2
ZINC38921643_400,promutation,-7.36,-0.41,2019.04.25 16:09:51,Autodock 4.2
ZINC42919955_216,promutation,-6.01,0.32,2019.04.25 16:09:55,Autodock 4.2
ZINC42921442_284,promutation,-6.7,-0.14,2019.04.25 16:09:59,Autodock 4.2
ZINC82461766_222,promutation,-6.01,-0.33,2019.04.25 16:10:03,Autodock 4.2
ZINC84153800_305,promutation,-7.2,-0.08,2019.04.25 16:10:08,Autodock 4.2
ZINC84153805_307,promutation,-7.59,-0.49,2019.04.25 16:10:11,Autodock 4.2
ZINC84153958_357,promutation,-7.5,-0.47,2019.04.25 16:10:15,Autodock 4.2
ZINC84154070_20,promutation,-6.3,0.16,2019.04.25 16:10:19,Autodock 4.2
ZINC84154070_391,promutation,-6.63,-0.36,2019.04.25 16:10:24,Autodock 4.2
ZINC84154076_393,promutation,-7.28,-0.12,2019.04.25 16:10:29,Autodock 4.2
ZINC84154128_414,promutation,-7.8,-0.49,2019.04.25 16:10:35,Autodock 4.2
ZINC84154134_415,promutation,-6.86,-0.51,2019.04.25 16:10:39,Autodock 4.2
ZINC84154313_475,promutation,-7.77,-0.61,2019.04.25 16:10:43,Autodock 4.2
ZINC84154317_476,promutation,-7.58,-0.52,2019.04.25 16:10:48,Autodock 4.2
ZINC84154448_503,promutation,-8.05,0.03,2019.04.25 16:10:53,Autodock 4.2
ZINC84154567_536,promutation,-6.4,-0.09,2019.04.25 16:10:57,Autodock 4.2
ZINC84154579_539,promutation,-7.19,0.07,2019.04.25 16:11:04,Autodock 4.2
ZINC84154603_547,promutation,-6.12,-0.2,2019.04.25 16:11:08,Autodock 4.2
ZINC84154617_550,promutation,-6.47,-0.03,2019.04.25 16:11:12,Autodock 4.2
ZINC84154624_552,promutation,-7.6,-0.14,2019.04.25 16:11:17,Autodock 4.2
ZINC84154630_553,promutation,-5.66,-0.03,2019.04.25 16:11:20,Autodock 4.2
ZINC84154632_554,promutation,-6.79,-0.04,2019.04.25 16:11:24,Autodock 4.2
ZINC84154646_558,promutation,-5.55,-0.46,2019.04.25 16:11:29,Autodock 4.2
ZINC84154649_559,promutation,-6.23,0.51,2019.04.25 16:11:33,Autodock 4.2
ZINC84154652_560,promutation,-6.1,-0.49,2019.04.25 16:11:37,Autodock 4.2
ZINC84154656_561,promutation,-5.09,-0.24,2019.04.25 16:11:41,Autodock 4.2
ZINC84154661_563,promutation,-5.62,0.27,2019.04.25 16:11:45,Autodock 4.2
ZINC84154664_564,promutation,-4.77,-0.37,2019.04.25 16:11:48,Autodock 4.2
